data,estado,regiao,consumo_diario,pred,doubl_days,smth_date,mobility,smth_mob,activity,ma_consumo,ma_pred,dif_baseline,ma_dif_baseline,PET_Phase,consumo_diario_acl,pred_acl,ma_consumo_acl,ma_pred_acl,dif_baseline_acl,ma_dif_baseline_acl
2019-07-08,Brasil,NA,57567.309698622004,61379.51118639684,NA,NA,NA,NA,NA,59417.628807544956,60430.864555784174,-0.016766858387470076,0.004620178538306089,NA,18003.742519247,19381.71574580355,18445.19749810424,19195.78468772596,-0.039101667466694225,-0.012547205959481833
2019-07-09,Brasil,NA,58246.005849173,60411.510827334074,NA,NA,NA,NA,NA,58695.192207813525,60115.81667412107,-0.02363145915505969,-0.0010638612729229637,NA,18577.715723172,19147.52310383968,18278.06010020638,19077.435061836357,-0.041901595211250024,-0.020126951790129844
2019-07-10,Brasil,NA,60088.337522507,63163.553004257665,NA,NA,NA,NA,NA,58204.30966907738,60118.1443563061,-0.03183456022670738,-0.007855244282431074,NA,19261.820137631,20115.13739146924,18205.24493368424,19078.603505913714,-0.04577686055264803,-0.027629036041776443
2019-07-11,Brasil,NA,60536.956625212,63108.60870269185,NA,NA,NA,NA,NA,57807.52730095481,60120.47203849111,-0.038471832623926804,-0.01529030302965439,NA,19547.711967001,20121.86039362641,18202.799556394526,19079.77194999107,-0.04596346307991146,-0.03399230500189055
2019-07-12,Brasil,NA,60628.345983702,62820.05149543115,NA,NA,NA,NA,NA,57574.00649669081,60122.799720676136,-0.04239312267270879,-0.022595229775220056,NA,19670.621288578,20115.531022529154,18246.91252717838,19080.940394068428,-0.04370999802238864,-0.0386362021320462
2019-07-13,Brasil,NA,55968.250517681,57612.14281118088,NA,NA,NA,NA,NA,57585.4628440501,60125.12740286115,-0.0422396536774773,-0.028825285677743385,NA,17905.481518306002,18526.81824555786,18295.03095986538,19082.10883814579,-0.04124690226622189,-0.041339290408484185
2019-07-14,Brasil,NA,51218.422644079,52396.80756803074,NA,NA,NA,NA,NA,57750.51840585371,60127.45508504617,-0.03953163618567326,-0.03355273184700333,NA,15653.101133123,16174.355072736109,18374.313469579716,19083.277282223142,-0.037151051266432866,-0.04212164826650673
2019-07-15,Brasil,NA,60485.045246751004,61416.04311007695,NA,NA,NA,NA,NA,58167.337769872145,60132.67393128618,-0.03268333225393958,-0.03582651382792754,NA,18978.691059544,19393.192896368877,18513.591832479287,19084.91687516105,-0.029935946088680047,-0.04081225949821899
2019-07-16,Brasil,NA,61592.622231872,62857.948426497795,NA,NA,NA,NA,NA,58645.42582454343,60482.165016881,-0.030368277852238293,-0.03678891649895306,NA,19646.931742789002,20050.80883718776,18666.336978138857,19213.957694210774,-0.02850119297581865,-0.038897916321728794
2019-07-17,Brasil,NA,61229.511947958,63179.8467795528,NA,NA,NA,NA,NA,58808.450742465,60484.492699066024,-0.027710275507145072,-0.036199732967587016,NA,19727.545026418,20123.316500010747,18732.86910510843,19215.12613828813,-0.025097781284857273,-0.03594376214061583
2019-07-18,Brasil,NA,61063.074991622,63124.90247798698,NA,NA,NA,NA,NA,58883.610509095,60486.82038125104,-0.02650511073405642,-0.034490201269034106,NA,19746.854945746,20130.039502167914,18761.318102072,19216.294582365488,-0.023676597917634604,-0.03275992426029057
2019-07-19,Brasil,NA,60858.289083925,62836.345270726284,NA,NA,NA,NA,NA,58916.45952341257,60489.14806343606,-0.025999515456461425,-0.03214825738099877,NA,19858.337386092,20123.71013107066,18788.134687431146,19217.46302644285,-0.02234053154784041,-0.029707143335355107
2019-07-20,Brasil,NA,55731.595806626,57628.43658647601,NA,NA,NA,NA,NA,58882.65170754757,60491.47574562108,-0.026595880134234764,-0.029913432589106975,NA,18143.845981248,18534.997354099363,18822.186753565715,19218.631470520202,-0.0206281450145189,-0.02676160658511182
2019-07-21,Brasil,NA,50574.22628879,52413.10134332587,NA,NA,NA,NA,NA,58790.623656792,60493.803427806095,-0.02815461542349024,-0.028288143908795114,NA,15908.867197036,16182.534181277613,18858.724762696143,19219.799914597563,-0.018786623872560734,-0.024138116957415804
2019-07-22,Brasil,NA,59843.909475199,61432.336885372075,NA,NA,NA,NA,NA,58699.032832284574,60496.13110999112,-0.029706003420931947,-0.027862811218365452,NA,19444.687408451002,19401.372004910383,18925.295669682855,19220.968358674923,-0.015382819610054844,-0.022059098889040774
2019-07-23,Brasil,NA,61658.363855343,62874.24220179292,NA,NA,NA,NA,NA,58708.42449278043,60498.458792176134,-0.029588097533935778,-0.02775135688717938,NA,20007.660302968,20058.987945729266,18976.828321137,19222.136802752277,-0.012761769626993442,-0.019810609839208602
2019-07-24,Brasil,NA,62141.520764454,63196.14055484793,NA,NA,NA,NA,NA,58838.71146656557,60500.78647436115,-0.027471957054639798,-0.027717311393964338,NA,20094.581177664,20131.49560855225,19029.262057029286,19223.305246829637,-0.010094163688752425,-0.01766723589690791
2019-07-25,Brasil,NA,62222.786667414,63141.196253282105,NA,NA,NA,NA,NA,59004.38456310728,60503.11415654617,-0.024771114914202037,-0.027469597705413712,NA,20245.024347249,20138.218610709417,19100.429114386858,19224.473690906994,-0.006452430298719106,-0.015206640522777122
2019-07-26,Brasil,NA,61846.364861377,62862.98965284971,NA,NA,NA,NA,NA,59145.53824560043,60506.92049684952,-0.022499612276912564,-0.026969611536906732,NA,20193.028873917,20135.947133806803,19148.24218407614,19226.221834155014,-0.004055900881177973,-0.012594550427539632
2019-07-27,Brasil,NA,56960.380239321,57644.730361771144,NA,NA,NA,NA,NA,59321.07887884257,60509.248179034534,-0.01963616035480084,-0.025975365854130458,NA,18487.988707823,18543.17646264087,19197.405430729716,19227.39027823237,-0.0015594860804693774,-0.009870456294103986
2019-07-28,Brasil,NA,51489.403181677,52429.395118621,NA,NA,NA,NA,NA,59451.81843496928,60511.57586121956,-0.017513300739031793,-0.024455178042064967,NA,16031.41522884,16190.713289819118,19214.912292416,19228.558722309732,-7.096959314947806e-4,-0.00728803801680885
2019-07-29,Brasil,NA,60369.055846944,61448.63066066721,NA,NA,NA,NA,NA,59526.83934521857,60513.90354340457,-0.016311362189319268,-0.022541657866120297,NA,19378.297604902,19409.551113451886,19205.428034766144,19229.727166387085,-0.0012636233166851665,-0.005271009974898896
2019-07-30,Brasil,NA,61998.463633572996,62890.53597708805,NA,NA,NA,NA,NA,59575.42502782286,60516.231225589596,-0.015546344818791587,-0.02053569319252827,NA,20013.753811866998,20067.16705427077,19206.298536037426,19230.895610464446,-0.0012790394646849102,-0.0036306199517119626
2019-07-31,Brasil,NA,62194.290671705,63212.43433014306,NA,NA,NA,NA,NA,59582.96358600157,60518.55890777461,-0.015459643102189754,-0.018819648342178263,NA,19815.919593915998,20139.674717093752,19166.48973835914,19232.064054541803,-0.0034096348679316813,-0.002675687263023285
2019-08-01,Brasil,NA,62477.188645953,64003.49654424339,NA,NA,NA,NA,NA,59619.306725792856,60641.744663626225,-0.01686029885031724,-0.017689531761623294,NA,19751.737314661,20395.339557938296,19096.020162275145,19268.795618431643,-0.00896659342793739,-0.003034853424340183
2019-08-02,Brasil,NA,63057.78067346,63714.94081768786,NA,NA,NA,NA,NA,59792.366127519,60763.45197288882,-0.015981413396379974,-0.016758360492975778,NA,19928.527482542,20389.0116675462,19058.234249221572,19304.94769468013,-0.012779803880356768,-0.004281125281365725
2019-08-03,Brasil,NA,56540.309545423,58506.94881579685,NA,NA,NA,NA,NA,59732.35602839071,60886.62603774963,-0.01895769374120467,-0.016661436691033468,NA,18014.197894047,18800.215572934176,18990.549847253573,19341.66756757917,-0.01815343579341354,-0.006651689526072034
2019-08-04,Brasil,NA,50641.860669802,53291.348623225465,NA,NA,NA,NA,NA,59611.27852669429,61009.76225269313,-0.02292229430769678,-0.017434150057985612,NA,15506.554392717,16447.487450691176,18915.56972780743,19378.349590560894,-0.023881283624838868,-0.009961916339406903
2019-08-05,Brasil,NA,58966.44564374,62275.31474352898,NA,NA,NA,NA,NA,59410.90564052229,61127.85997881624,-0.028087918322168642,-0.019116515219821235,NA,18867.367014989,19650.26621827707,18842.579643534144,19412.73746267878,-0.029370294644986077,-0.013977155100592747
2019-08-06,Brasil,NA,60512.885614794,63726.75499598939,NA,NA,NA,NA,NA,59198.68020926815,61247.319838659285,-0.03344864125953211,-0.021673986139927024,NA,19692.780629586,20323.73973557528,18796.72633177971,19449.390702865137,-0.03355706001572997,-0.018588300893599186
2019-08-07,Brasil,NA,61300.946047748,64074.730585158155,NA,NA,NA,NA,NA,59071.059548702855,61370.50501794716,-0.037468250726824796,-0.024818072943446318,NA,19853.804620124,20396.791628376443,18802.138478380857,19486.121690191234,-0.03510104384469049,-0.023115645033136158
2019-08-08,Brasil,NA,62376.667334849,64019.801755493805,NA,NA,NA,NA,NA,59056.69936140229,61372.834333840074,-0.037738765002102964,-0.027800710965129993,NA,20095.080057015002,20403.53010243508,18851.187441574286,19487.291767976487,-0.03264200762096212,-0.026497847060711118
2019-08-09,Brasil,NA,63013.232624873,63731.24602893827,NA,NA,NA,NA,NA,59050.335354461284,61375.16364973299,-0.03787897509389076,-0.03092893406477439,NA,20366.135939664,20397.202212042987,18913.702935448855,19488.461845761743,-0.029492266493975985,-0.02888534171979958
2019-08-10,Brasil,NA,58296.384631863,58523.25402704727,NA,NA,NA,NA,NA,59301.20322395272,61377.492965625905,-0.03382819403907553,-0.03305329125018451,NA,18663.863889279,18808.40611743096,19006.51236333914,19489.631923546996,-0.024788542036248484,-0.029833214040204573
2019-08-11,Brasil,NA,52678.825385868666,53307.65383447588,NA,NA,NA,NA,NA,59592.198183390814,61379.82228151882,-0.029123969924987083,-0.03393924490979741,NA,16096.891538827665,16455.677995187965,19090.846241354953,19490.802001332257,-0.020520231027433614,-0.029353063669146678
