"","state","date","last_available_deaths","last_available_confirmed","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline","num","regiao","half_cum_cases","half_cum_deaths","doubl_dates","dist_date","mobility","activity","smth_mobility","smth_date","smth_activ"
"991","DF",2020-05-27,266,15522,0.51,0.99,0.48,0.64,0.66,1.17,53,"Centro-Oeste",7761,133,2020-05-15,12,0.705,100,0.736785714285714,11.2857142857143,100
"992","DF",2020-05-28,284,16600,0.52,1.02,0.54,0.64,0.66,1.18,53,"Centro-Oeste",8300,142,2020-05-16,12,0.715,100,0.748214285714286,11.5714285714286,100
"993","DF",2020-05-29,308,17444,0.53,1.11,0.46,0.67,0.7,1.2,53,"Centro-Oeste",8722,154,2020-05-17,12,0.76,100,0.756428571428571,11.7142857142857,100
"994","DF",2020-05-30,324,18948,0.51,1.07,0.43,0.72,0.9,1.15,53,"Centro-Oeste",9474,162,2020-05-19,11,0.845,100,0.7625,11.8571428571429,100
"995","DF",2020-05-31,340,19560,0.44,1,0.55,0.69,0.95,1.14,53,"Centro-Oeste",9780,170,2020-05-19,12,0.835,100,0.767142857142857,11.8571428571429,100
"996","DF",2020-06-01,342,21020,0.54,1.03,0.45,0.65,0.7,1.18,53,"Centro-Oeste",10510,171,2020-05-20,12,0.7425,100,0.771785714285714,11.7142857142857,100
"997","DF",2020-06-02,354,22512,0.53,1.05,0.46,0.66,0.68,1.18,53,"Centro-Oeste",11256,177,2020-05-21,12,0.735,100,0.778928571428571,11.4285714285714,100
"998","DF",2020-06-03,382,24040,0.54,1.05,0.47,0.66,0.68,1.19,53,"Centro-Oeste",12020,191,2020-05-22,12,0.7375,100,0.786071428571429,11.2857142857143,100
"999","DF",2020-06-04,392,25846,0.55,1.08,0.57,0.67,0.68,1.19,53,"Centro-Oeste",12923,196,2020-05-24,11,0.7475,100,0.793571428571429,11,100
"1000","DF",2020-06-05,404,28416,0.59,1.21,0.58,0.71,0.72,1.18,53,"Centro-Oeste",14208,202,2020-05-26,10,0.81,100,0.795357142857143,10.8571428571429,100
"1001","DF",2020-06-06,416,31700,0.58,1.16,0.52,0.76,0.92,1.13,53,"Centro-Oeste",15850,208,2020-05-27,10,0.895,100,0.798214285714286,10.7142857142857,100
"1002","DF",2020-06-07,428,33246,0.5,1.07,0.51,0.73,0.99,1.13,53,"Centro-Oeste",16623,214,2020-05-28,10,0.8875,100,0.805714285714286,10.4285714285714,100
"1003","DF",2020-06-08,428,33258,0.58,1.04,0.53,0.66,0.7,1.17,53,"Centro-Oeste",16629,214,2020-05-28,11,0.755,100,0.778928571428571,10.2857142857143,100
"1004","DF",2020-06-09,472,36180,0.57,1.07,0.57,0.67,0.69,1.18,53,"Centro-Oeste",18090,236,2020-05-29,11,0.755,100,0.780714285714286,10.4285714285714,100
"1005","DF",2020-06-10,512,38866,0.62,1.14,0.61,0.7,0.7,1.17,53,"Centro-Oeste",19433,256,2020-05-31,10,0.79,100,0.775,10.5714285714286,100
"1006","DF",2020-06-11,548,41014,0.47,1.01,0.83,0.55,0.38,1.25,53,"Centro-Oeste",20507,274,2020-06-01,10,0.56,100,0.772857142857143,10.8571428571429,100
"1007","DF",2020-06-12,564,42792,0.67,1.26,0.67,0.67,0.68,1.18,53,"Centro-Oeste",21396,282,2020-06-01,11,0.8225,100,0.772142857142857,11,100
"1008","DF",2020-06-13,586,43918,0.54,1.04,0.56,0.7,0.92,1.14,53,"Centro-Oeste",21959,293,2020-06-02,11,0.855,100,0.768928571428571,11.1428571428571,100
"1009","DF",2020-06-14,608,45742,0.48,0.99,0.57,0.7,1.01,1.13,53,"Centro-Oeste",22871,304,2020-06-02,12,0.8725,100,0.761428571428571,11.4285714285714,100
"1010","DF",2020-06-15,638,47368,0.59,1.01,0.55,0.65,0.7,1.17,53,"Centro-Oeste",23684,319,2020-06-03,12,0.75,100,0.787142857142857,11.8571428571429,100
"1011","DF",2020-06-16,696,50760,0.56,1.01,0.54,0.64,0.68,1.18,53,"Centro-Oeste",25380,348,2020-06-04,12,0.7325,100,0.782857142857143,12.1428571428571,100
"1012","DF",2020-06-17,730,54280,0.57,1.02,0.54,0.63,0.68,1.18,53,"Centro-Oeste",27140,365,2020-06-05,12,0.7375,100,0.7875,12.5714285714286,100
"1013","DF",2020-06-18,758,57042,0.57,1.03,0.67,0.63,0.68,1.17,53,"Centro-Oeste",28521,379,2020-06-05,13,0.74,100,0.789642857142857,12.8571428571429,100
"1014","DF",2020-06-19,792,61804,0.59,1.12,0.58,0.68,0.73,1.17,53,"Centro-Oeste",30902,396,2020-06-06,13,0.7925,100,0.787857142857143,13.1428571428571,100
"1015","DF",2020-06-20,808,64476,0.57,1.08,0.58,0.71,0.95,1.12,53,"Centro-Oeste",32238,404,2020-06-06,14,0.8875,100,0.788571428571429,13.4285714285714,100
"1016","DF",2020-06-21,846,66454,0.5,1.01,0.63,0.7,1.02,1.12,53,"Centro-Oeste",33227,423,2020-06-07,14,0.8875,100,0.788928571428571,13.8571428571429,100
"1017","DF",2020-06-22,898,68296,0.58,0.99,0.59,0.65,0.69,1.17,53,"Centro-Oeste",34148,449,2020-06-08,14,0.7375,100,0.790714285714286,14.1428571428571,100
"1018","DF",2020-06-23,950,70736,0.57,1.02,0.62,0.66,0.68,1.18,53,"Centro-Oeste",35368,475,2020-06-09,14,0.7375,100,0.791428571428571,14.4285714285714,100
"1019","DF",2020-06-24,990,74508,0.57,1.01,0.61,0.65,0.69,1.19,53,"Centro-Oeste",37254,495,2020-06-09,15,0.74,100,0.79,14.5714285714286,100
"1020","DF",2020-06-25,1018,77742,0.58,1.05,0.7,0.65,0.69,1.19,53,"Centro-Oeste",38871,509,2020-06-10,15,0.7525,100,0.788571428571429,14.5714285714286,100
"1021","DF",2020-06-26,1064,82652,0.59,1.14,0.61,0.69,0.73,1.19,53,"Centro-Oeste",41326,532,2020-06-11,15,0.7975,100,0.788571428571429,14.5714285714286,100
"1022","DF",2020-06-27,1074,85532,0.56,1.09,0.59,0.73,0.93,1.14,53,"Centro-Oeste",42766,537,2020-06-12,15,0.8775,100,0.792857142857143,14.5714285714286,100
"1023","DF",2020-06-28,1096,89810,0.49,1,0.58,0.69,1.01,1.14,53,"Centro-Oeste",44905,548,2020-06-14,14,0.8775,100,0.798571428571429,14.5714285714286,100
"1024","DF",2020-06-29,1118,94142,0.57,0.98,0.58,0.64,0.7,1.18,53,"Centro-Oeste",47071,559,2020-06-15,14,0.7375,100,0.803571428571429,14.7142857142857,100
"1025","DF",2020-06-30,1174,98436,0.6,1.09,0.63,0.66,0.69,1.18,53,"Centro-Oeste",49218,587,2020-06-16,14,0.7675,100,0.808928571428571,14.8571428571429,100
"1026","DF",2020-07-01,1240,101352,0.61,1.13,0.64,0.67,0.69,1.18,53,"Centro-Oeste",50676,620,2020-06-16,15,0.78,100,0.817857142857143,15,100
"1027","DF",2020-07-02,1262,104562,0.62,1.15,0.74,0.67,0.69,1.18,53,"Centro-Oeste",52281,631,2020-06-16,16,0.7875,100,0.826428571428571,15.4285714285714,100
"1028","DF",2020-07-03,1286,107992,0.65,1.23,0.67,0.72,0.73,1.18,53,"Centro-Oeste",53996,643,2020-06-17,16,0.835,100,0.834642857142857,15.8571428571429,100
"1029","DF",2020-07-04,1342,111520,0.63,1.21,0.64,0.77,0.96,1.13,53,"Centro-Oeste",55760,671,2020-06-18,16,0.94,100,0.841428571428571,16.4285714285714,100
"1030","DF",2020-07-05,1398,115708,0.56,1.15,0.65,0.75,1.02,1.13,53,"Centro-Oeste",57854,699,2020-06-18,17,0.9375,100,NA,16.8571428571429,NA
"1031","DF",2020-07-06,1452,120766,0.66,1.12,0.64,0.69,0.7,1.17,53,"Centro-Oeste",60383,726,2020-06-19,17,0.795,100,NA,17.1428571428571,NA
"1032","DF",2020-07-07,1534,125388,0.68,1.2,0.7,0.72,0.69,1.17,53,"Centro-Oeste",62694,767,2020-06-19,18,0.815,100,NA,17.5714285714286,NA
"1033","DF",2020-07-08,1602,128628,NA,NA,NA,NA,NA,NA,53,"Centro-Oeste",64314,801,2020-06-20,18,NA,NA,NA,18,NA
"1034","DF",2020-07-09,1646,131354,NA,NA,NA,NA,NA,NA,53,"Centro-Oeste",65677,823,2020-06-21,18,NA,NA,NA,NA,NA
"1035","DF",2020-07-10,1712,134594,NA,NA,NA,NA,NA,NA,53,"Centro-Oeste",67297,856,2020-06-21,19,NA,NA,NA,NA,NA
"1036","DF",2020-07-11,1742,136812,NA,NA,NA,NA,NA,NA,53,"Centro-Oeste",68406,871,2020-06-22,19,NA,NA,NA,NA,NA
"1037","ES",2020-02-15,0,0,0.99,1.04,0.79,0.99,1.07,1,32,"Sudeste",0,0,NA,NA,1.0425,100,NA,NA,NA
"1038","ES",2020-02-16,0,0,0.91,0.97,0.72,0.96,0.98,1.03,32,"Sudeste",0,0,NA,NA,0.96,100,NA,NA,NA
"1039","ES",2020-02-17,0,0,0.95,1,0.81,0.94,1.23,1,32,"Sudeste",0,0,NA,NA,1.1025,100,NA,NA,NA
"1040","ES",2020-02-18,0,0,0.97,0.98,0.92,0.95,1.23,0.98,32,"Sudeste",0,0,NA,NA,1.1025,100,1.08035714285714,NA,100
"1041","ES",2020-02-19,0,0,0.98,0.98,0.9,0.94,1.21,0.99,32,"Sudeste",0,0,NA,NA,1.095,100,1.07178571428571,NA,100
"1042","ES",2020-02-20,0,0,1.03,1.09,0.94,1,1.21,0.98,32,"Sudeste",0,0,NA,NA,1.135,100,1.07464285714286,NA,100
"1043","ES",2020-02-21,0,0,0.98,1.14,0.95,1.08,1.19,0.98,32,"Sudeste",0,0,NA,NA,1.125,100,1.00714285714286,NA,100
"1044","ES",2020-02-22,0,0,0.96,1.09,1.19,1.12,0.94,0.99,32,"Sudeste",0,0,NA,NA,0.9825,100,0.923571428571429,NA,100
"1045","ES",2020-02-23,0,0,0.99,1.09,1.34,0.97,0.92,1.03,32,"Sudeste",0,0,NA,NA,0.98,100,0.881785714285714,NA,100
"1046","ES",2020-02-24,0,0,0.86,0.82,2.44,0.63,0.42,1.09,32,"Sudeste",0,0,NA,NA,0.63,100,0.865,NA,100
"1047","ES",2020-02-25,0,0,0.78,0.57,2.47,0.65,0.36,1.06,32,"Sudeste",0,0,NA,NA,0.5175,100,0.851428571428571,NA,100
"1048","ES",2020-02-26,0,0,0.85,0.88,1.31,0.79,0.74,1.05,32,"Sudeste",0,0,NA,NA,0.8025,100,0.858214285714286,NA,100
"1049","ES",2020-02-27,0,0,0.88,0.97,0.83,0.85,1.11,1.03,32,"Sudeste",0,0,NA,NA,1.0175,100,0.848928571428571,NA,100
"1050","ES",2020-02-28,0,0,0.85,1.03,0.58,0.81,1.12,1.04,32,"Sudeste",0,0,NA,NA,1.03,100,0.91,NA,100
"1051","ES",2020-02-29,0,0,0.94,1.08,0.64,0.86,1.05,1.04,32,"Sudeste",0,0,NA,NA,1.03,100,0.994642857142857,NA,100
"1052","ES",2020-03-01,0,0,0.78,0.96,0.49,0.81,0.96,1.07,32,"Sudeste",0,0,NA,NA,0.915,100,1.03392857142857,NA,100
"1053","ES",2020-03-02,0,0,0.87,1.02,0.61,0.82,1.17,1.02,32,"Sudeste",0,0,NA,NA,1.0575,100,1.04607142857143,NA,100
"1054","ES",2020-03-03,0,0,0.95,1.03,0.78,0.95,1.23,0.99,32,"Sudeste",0,0,NA,NA,1.11,100,1.06214285714286,NA,100
"1055","ES",2020-03-04,0,0,0.91,0.98,0.69,0.93,1.21,1,32,"Sudeste",0,0,NA,NA,1.0775,100,1.06321428571429,NA,100
"1056","ES",2020-03-05,0,0,0.94,1.03,0.67,0.98,1.22,1,32,"Sudeste",0,0,NA,NA,1.1025,100,1.07535714285714,NA,100
"1057","ES",2020-03-06,0,1,0.97,1.12,0.69,1.02,1.24,0.99,32,"Sudeste",0.5,0,2020-03-05,1,1.1425,100,1.08607142857143,NA,100
"1058","ES",2020-03-07,0,1,0.95,1.1,0.48,0.91,1.05,1.04,32,"Sudeste",0.5,0,2020-03-05,2,1.0375,100,1.08821428571429,NA,100
"1059","ES",2020-03-08,0,1,0.93,1.05,0.5,0.85,1.01,1.06,32,"Sudeste",0.5,0,2020-03-05,3,1,100,1.09178571428571,NA,100
"1060","ES",2020-03-09,0,1,0.97,1.06,0.77,0.99,1.25,0.99,32,"Sudeste",0.5,0,2020-03-05,4,1.1325,100,1.09071428571429,4,100
"1061","ES",2020-03-10,0,1,0.98,1.04,0.8,0.97,1.24,0.99,32,"Sudeste",0.5,0,2020-03-05,5,1.125,100,1.08678571428571,5,100
"1062","ES",2020-03-11,0,1,0.97,1,0.8,0.98,1.22,0.99,32,"Sudeste",0.5,0,2020-03-05,6,1.1025,100,1.08678571428571,6,100
"1063","ES",2020-03-12,0,1,0.94,1,0.72,0.97,1.22,1,32,"Sudeste",0.5,0,2020-03-05,7,1.095,100,1.0825,7,100
"1064","ES",2020-03-13,0,1,0.94,1.04,0.69,0.99,1.24,0.99,32,"Sudeste",0.5,0,2020-03-05,8,1.115,100,1.07714285714286,8,100
"1065","ES",2020-03-14,0,1,0.96,1.07,0.66,0.91,1.06,1.02,32,"Sudeste",0.5,0,2020-03-05,9,1.0375,100,1.06214285714286,9,100
"1066","ES",2020-03-15,0,1,0.86,1.02,0.65,0.85,1,1.04,32,"Sudeste",0.5,0,2020-03-05,10,0.97,100,1.03964285714286,8.28571428571429,100
"1067","ES",2020-03-16,0,1,0.88,1.08,0.75,0.92,1.21,1,32,"Sudeste",0.5,0,2020-03-05,11,1.095,100,1.00857142857143,7.42857142857143,100
"1068","ES",2020-03-17,0,1,0.82,1.08,0.73,0.79,1.09,1.03,32,"Sudeste",0.5,0,2020-03-05,12,1.02,100,0.967142857142857,6.57142857142857,100
"1069","ES",2020-03-18,0,9,0.76,1,0.69,0.74,1.01,1.07,32,"Sudeste",4.5,0,2020-03-17,1,0.945,100,0.909285714285714,5.42857142857143,100
"1070","ES",2020-03-19,0,11,0.66,1.03,0.61,0.66,0.91,1.1,32,"Sudeste",5.5,0,2020-03-18,1,0.8775,100,0.844642857142857,4.28571428571429,100
"1071","ES",2020-03-20,0,13,0.57,1.03,0.48,0.6,0.85,1.12,32,"Sudeste",6.5,0,2020-03-18,2,0.825,100,0.767857142857143,3.14285714285714,100
"1072","ES",2020-03-21,0,26,0.34,0.85,0.25,0.43,0.67,1.16,32,"Sudeste",13,0,2020-03-20,1,0.6325,100,0.694642857142857,2,100
"1073","ES",2020-03-22,0,26,0.24,0.59,0.17,0.33,0.62,1.19,32,"Sudeste",13,0,2020-03-20,2,0.5175,100,0.6325,2.57142857142857,100
"1074","ES",2020-03-23,0,29,0.33,0.72,0.34,0.36,0.59,1.2,32,"Sudeste",14.5,0,2020-03-20,3,0.5575,100,0.581785714285714,3.28571428571429,100
"1075","ES",2020-03-24,0,33,0.32,0.65,0.36,0.32,0.53,1.2,32,"Sudeste",16.5,0,2020-03-20,4,0.5075,100,0.543214285714286,3.71428571428571,100
"1076","ES",2020-03-25,0,39,0.33,0.67,0.39,0.32,0.52,1.21,32,"Sudeste",19.5,0,2020-03-20,5,0.51,100,0.535,3.71428571428571,100
"1077","ES",2020-03-26,0,39,0.34,0.69,0.4,0.32,0.53,1.21,32,"Sudeste",19.5,0,2020-03-20,6,0.5225,100,0.545,3.71428571428571,100
"1078","ES",2020-03-27,0,47,0.35,0.75,0.38,0.35,0.56,1.22,32,"Sudeste",23.5,0,2020-03-22,5,0.555,100,0.548928571428571,3.71428571428571,100
"1079","ES",2020-03-28,0,106,0.32,0.74,0.32,0.35,0.62,1.17,32,"Sudeste",53,0,2020-03-27,1,0.575,100,0.561785714285714,3.57142857142857,100
"1080","ES",2020-03-29,0,120,0.32,0.65,0.31,0.31,0.69,1.16,32,"Sudeste",60,0,2020-03-27,2,0.5875,100,0.573928571428571,3.42857142857143,100
"1081","ES",2020-03-30,0,144,0.4,0.74,0.46,0.35,0.6,1.18,32,"Sudeste",72,0,2020-03-27,3,0.585,100,0.586785714285714,3.14285714285714,100
"1082","ES",2020-03-31,0,168,0.42,0.79,0.47,0.36,0.59,1.18,32,"Sudeste",84,0,2020-03-28,3,0.5975,100,0.595714285714286,3,100
"1083","ES",2020-04-01,0,192,0.42,0.8,0.44,0.36,0.58,1.19,32,"Sudeste",96,0,2020-03-28,4,0.595,100,0.606428571428571,3.57142857142857,100
"1084","ES",2020-04-02,2,240,0.44,0.83,0.47,0.36,0.59,1.19,32,"Sudeste",120,1,2020-03-29,4,0.6125,100,0.61,4,100
"1085","ES",2020-04-03,8,278,0.41,0.84,0.42,0.38,0.61,1.19,32,"Sudeste",139,4,2020-03-30,4,0.6175,100,0.623928571428571,4.28571428571429,100
"1086","ES",2020-04-04,10,306,0.39,0.87,0.34,0.37,0.67,1.15,32,"Sudeste",153,5,2020-03-30,5,0.65,100,0.638571428571429,4.71428571428571,100
"1087","ES",2020-04-05,12,332,0.33,0.72,0.28,0.32,0.7,1.16,32,"Sudeste",166,6,2020-03-31,5,0.6125,100,0.652142857142857,5,100
"1088","ES",2020-04-06,12,388,0.51,0.88,0.5,0.42,0.67,1.16,32,"Sudeste",194,6,2020-04-01,5,0.6825,100,0.667857142857143,5.28571428571429,100
"1089","ES",2020-04-07,12,418,0.54,0.92,0.58,0.44,0.67,1.15,32,"Sudeste",209,6,2020-04-01,6,0.7,100,0.628928571428571,5.57142857142857,100
"1090","ES",2020-04-08,12,454,0.52,0.94,0.46,0.43,0.65,1.16,32,"Sudeste",227,6,2020-04-02,6,0.69,100,0.635714285714286,5.71428571428571,100
"1091","ES",2020-04-09,12,546,0.55,1.1,0.48,0.43,0.62,1.16,32,"Sudeste",273,6,2020-04-03,6,0.7225,100,0.638571428571429,5.85714285714286,100
"1092","ES",2020-04-10,14,600,0.26,0.54,0.34,0.26,0.29,1.27,32,"Sudeste",300,7,2020-04-04,6,0.345,100,0.637857142857143,6,100
"1093","ES",2020-04-11,18,698,0.44,0.95,0.35,0.43,0.7,1.14,32,"Sudeste",349,9,2020-04-05,6,0.6975,100,0.633571428571429,6,100
"1094","ES",2020-04-12,18,766,0.33,0.74,0.25,0.36,0.73,1.14,32,"Sudeste",383,9,2020-04-06,6,0.6325,100,0.631071428571429,6,100
"1095","ES",2020-04-13,28,860,0.51,0.82,0.47,0.44,0.69,1.16,32,"Sudeste",430,14,2020-04-07,6,0.6775,100,0.625,5.71428571428571,100
"1096","ES",2020-04-14,34,926,0.51,0.81,0.55,0.42,0.68,1.16,32,"Sudeste",463,17,2020-04-08,6,0.67,100,0.676428571428571,5.42857142857143,100
"1097","ES",2020-04-15,36,1114,0.5,0.83,0.53,0.42,0.68,1.17,32,"Sudeste",557,18,2020-04-09,6,0.6725,100,0.6775,5.14285714285714,100
"1098","ES",2020-04-16,47,1514,0.48,0.88,0.53,0.43,0.68,1.17,32,"Sudeste",757,23.5,2020-04-12,4,0.68,100,0.680714285714286,4.85714285714286,100
"1099","ES",2020-04-17,52,1784,0.47,0.95,0.45,0.45,0.7,1.18,32,"Sudeste",892,26,2020-04-13,4,0.705,100,0.646428571428571,4.71428571428571,100
"1100","ES",2020-04-18,57,2009,0.41,0.89,0.37,0.44,0.76,1.13,32,"Sudeste",1004.5,28.5,2020-04-14,4,0.705,100,0.603214285714286,4.71428571428571,100
"1101","ES",2020-04-19,62,2224,0.33,0.79,0.34,0.34,0.75,1.14,32,"Sudeste",1112,31,2020-04-15,4,0.655,100,0.61,4.71428571428571,100
"1102","ES",2020-04-20,66,2332,0.34,0.63,0.52,0.29,0.39,1.21,32,"Sudeste",1166,33,2020-04-15,5,0.4375,100,0.6125,5.14285714285714,100
"1103","ES",2020-04-21,68,2461,0.29,0.54,0.56,0.24,0.32,1.21,32,"Sudeste",1230.5,34,2020-04-15,6,0.3675,100,0.613214285714286,5.71428571428571,100
"1104","ES",2020-04-22,71,2664,0.52,0.9,0.57,0.46,0.73,1.14,32,"Sudeste",1332,35.5,2020-04-16,6,0.72,100,0.615714285714286,6.42857142857143,100
"1105","ES",2020-04-23,84,2726,0.49,0.86,0.54,0.44,0.72,1.16,32,"Sudeste",1363,42,2020-04-16,7,0.6975,100,0.617857142857143,7.14285714285714,100
"1106","ES",2020-04-24,89,2877,0.46,0.88,0.48,0.47,0.75,1.16,32,"Sudeste",1438.5,44.5,2020-04-16,8,0.71,100,0.656071428571429,7.85714285714286,100
"1107","ES",2020-04-25,98,3206,0.42,0.87,0.38,0.44,0.8,1.13,32,"Sudeste",1603,49,2020-04-16,9,0.7225,100,0.703928571428571,8.42857142857143,100
"1108","ES",2020-04-26,107,3428,0.36,0.76,0.37,0.35,0.78,1.14,32,"Sudeste",1714,53.5,2020-04-17,9,0.67,100,0.701785714285714,9,100
"1109","ES",2020-04-27,118,3636,0.48,0.82,0.51,0.45,0.76,1.15,32,"Sudeste",1818,59,2020-04-17,10,0.705,100,0.716428571428571,9.28571428571429,100
"1110","ES",2020-04-28,140,3939,0.5,0.83,0.58,0.45,0.74,1.12,32,"Sudeste",1969.5,70,2020-04-18,10,0.7025,100,0.661071428571429,9.28571428571429,100
"1111","ES",2020-04-29,158,4328,0.5,0.84,0.54,0.45,0.74,1.15,32,"Sudeste",2164,79,2020-04-19,10,0.705,100,0.668571428571429,9.14285714285714,100
"1112","ES",2020-04-30,175,5039,0.59,1.09,0.59,0.5,0.76,1.13,32,"Sudeste",2519.5,87.5,2020-04-21,9,0.8,100,0.67,9,100
"1113","ES",2020-05-01,196,5453,0.3,0.33,0.53,0.26,0.33,1.24,32,"Sudeste",2726.5,98,2020-04-23,8,0.3225,100,0.677142857142857,8.85714285714286,100
"1114","ES",2020-05-02,205,5933,0.48,1.02,0.45,0.47,0.8,1.12,32,"Sudeste",2966.5,102.5,2020-04-24,8,0.775,100,0.684642857142857,8.71428571428571,100
"1115","ES",2020-05-03,228,6172,0.36,0.78,0.33,0.38,0.79,1.13,32,"Sudeste",3086,114,2020-04-25,8,0.68,100,0.692857142857143,8.57142857142857,100
"1116","ES",2020-05-04,244,6452,0.53,0.93,0.55,0.48,0.78,1.14,32,"Sudeste",3226,122,2020-04-25,9,0.755,100,0.685714285714286,8.57142857142857,100
"1117","ES",2020-05-05,266,6804,0.55,0.93,0.61,0.49,0.77,1.13,32,"Sudeste",3402,133,2020-04-26,9,0.755,100,0.754285714285714,8.71428571428571,100
"1118","ES",2020-05-06,290,7136,0.56,0.95,0.61,0.51,0.77,1.14,32,"Sudeste",3568,145,2020-04-27,9,0.7625,100,0.763214285714286,9,100
"1119","ES",2020-05-07,310,7676,0.54,0.96,0.47,0.5,0.75,1.16,32,"Sudeste",3838,155,2020-04-28,9,0.75,100,0.779285714285714,9.42857142857143,100
"1120","ES",2020-05-08,330,8484,0.56,1.07,0.48,0.56,0.79,1.15,32,"Sudeste",4242,165,2020-04-29,9,0.8025,100,0.778571428571429,9.71428571428571,100
"1121","ES",2020-05-09,344,8824,0.55,1.08,0.39,0.55,0.86,1.12,32,"Sudeste",4412,172,2020-04-29,10,0.8375,100,0.778214285714286,10.1428571428571,100
"1122","ES",2020-05-10,362,9198,0.41,0.92,0.31,0.42,0.92,1.11,32,"Sudeste",4599,181,2020-04-29,11,0.7925,100,0.774285714285714,10.5714285714286,100
"1123","ES",2020-05-11,392,9638,0.56,0.88,0.54,0.51,0.78,1.14,32,"Sudeste",4819,196,2020-04-30,11,0.75,100,0.772142857142857,11,100
"1124","ES",2020-05-12,424,10174,0.56,0.89,0.6,0.49,0.78,1.14,32,"Sudeste",5087,212,2020-04-30,12,0.7525,100,0.763214285714286,11.4285714285714,100
"1125","ES",2020-05-13,466,10802,0.56,0.86,0.59,0.48,0.76,1.15,32,"Sudeste",5401,233,2020-05-01,12,0.735,100,0.746428571428571,11.7142857142857,100
"1126","ES",2020-05-14,498,11626,0.54,0.88,0.56,0.49,0.76,1.14,32,"Sudeste",5813,249,2020-05-02,12,0.735,100,0.731785714285714,11.8571428571429,100
"1127","ES",2020-05-15,520,12396,0.5,0.9,0.42,0.51,0.78,1.16,32,"Sudeste",6198,260,2020-05-03,12,0.74,100,0.731071428571429,12,100
"1128","ES",2020-05-16,542,13190,0.42,0.86,0.28,0.46,0.8,1.15,32,"Sudeste",6595,271,2020-05-04,12,0.72,100,0.728214285714286,12,100
"1129","ES",2020-05-17,570,13488,0.36,0.76,0.29,0.32,0.82,1.15,32,"Sudeste",6744,285,2020-05-05,12,0.69,100,0.728928571428571,12,100
"1130","ES",2020-05-18,604,14314,0.54,0.86,0.55,0.48,0.79,1.14,32,"Sudeste",7157,302,2020-05-06,12,0.745,100,0.731071428571429,12,100
"1131","ES",2020-05-19,650,15386,0.53,0.84,0.5,0.48,0.78,1.14,32,"Sudeste",7693,325,2020-05-07,12,0.7325,100,0.734642857142857,11.8571428571429,100
"1132","ES",2020-05-20,682,16184,0.51,0.91,0.32,0.48,0.77,1.15,32,"Sudeste",8092,341,2020-05-08,12,0.74,100,0.741071428571429,11.7142857142857,100
"1133","ES",2020-05-21,726,17756,0.52,0.94,0.32,0.5,0.77,1.16,32,"Sudeste",8878,363,2020-05-09,12,0.75,100,0.744642857142857,11.7142857142857,100
"1134","ES",2020-05-22,794,19040,0.49,0.97,0.28,0.52,0.8,1.15,32,"Sudeste",9520,397,2020-05-11,11,0.765,100,0.739642857142857,11.8571428571429,100
"1135","ES",2020-05-23,834,19836,0.43,0.93,0.24,0.48,0.85,1.12,32,"Sudeste",9918,417,2020-05-12,11,0.765,100,0.7425,12,100
"1136","ES",2020-05-24,892,20014,0.34,0.82,0.2,0.38,0.85,1.13,32,"Sudeste",10007,446,2020-05-12,12,0.715,100,0.745,12.1428571428571,100
"1137","ES",2020-05-25,930,20730,0.47,0.85,0.26,0.48,0.76,1.17,32,"Sudeste",10365,465,2020-05-12,13,0.71,100,0.746785714285714,12.2857142857143,100
"1138","ES",2020-05-26,974,21778,0.51,0.9,0.32,0.48,0.8,1.14,32,"Sudeste",10889,487,2020-05-13,13,0.7525,100,0.7525,12.5714285714286,100
"1139","ES",2020-05-27,1022,22968,0.53,0.92,0.33,0.5,0.79,1.15,32,"Sudeste",11484,511,2020-05-14,13,0.7575,100,0.76,12.8571428571429,100
"1140","ES",2020-05-28,1076,24406,0.52,0.95,0.31,0.49,0.79,1.15,32,"Sudeste",12203,538,2020-05-15,13,0.7625,100,0.763571428571429,13.1428571428571,100
"1141","ES",2020-05-29,1120,25806,0.52,1.06,0.29,0.54,0.82,1.15,32,"Sudeste",12903,560,2020-05-16,13,0.805,100,0.775357142857143,13.2857142857143,100
"1142","ES",2020-05-30,1166,26874,0.46,1.01,0.24,0.5,0.9,1.12,32,"Sudeste",13437,583,2020-05-17,13,0.8175,100,0.78,13.4285714285714,100
"1143","ES",2020-05-31,1208,27380,0.35,0.83,0.21,0.4,0.89,1.13,32,"Sudeste",13690,604,2020-05-17,14,0.74,100,0.784285714285714,13.5714285714286,100
"1144","ES",2020-06-01,1228,28138,0.56,0.97,0.32,0.53,0.82,1.14,32,"Sudeste",14069,614,2020-05-18,14,0.7925,100,0.789285714285714,13.8571428571429,100
"1145","ES",2020-06-02,1328,30302,0.56,0.96,0.35,0.51,0.81,1.13,32,"Sudeste",15151,664,2020-05-19,14,0.785,100,0.794285714285714,14.1428571428571,100
"1146","ES",2020-06-03,1396,32242,0.57,0.96,0.35,0.53,0.81,1.14,32,"Sudeste",16121,698,2020-05-20,14,0.7875,100,0.794285714285714,14.4285714285714,100
"1147","ES",2020-06-04,1474,33788,0.57,1,0.34,0.53,0.81,1.14,32,"Sudeste",16894,737,2020-05-20,15,0.7975,100,0.792857142857143,14.5714285714286,100
