data,consumo_diario,pred,ma_consumo,ma_pred,dif_baseline,dif_consumo,ma_dif_baseline,consumo_diario_acl,pred_acl,ma_consumo_acl,ma_pred_acl,dif_baseline_acl,dif_consumo_acl,ma_dif_baseline_acl,half_cum_deaths,doubl_days,mobility,smth_date,smth_mob,activity,PET_Phase
2019-08-03,56540.309547707,57246.36384085383,59470.47132173943,60341.86406484724,-0.014440931791092121,-871.3927431078118,-0.02379221288496328,18014.197894307,18291.447007227805,19021.465540016572,19171.35482266359,-0.007818398023170761,-149.88928264701826,-0.013876765147486848,NA,NA,NA,NA,NA,NA,NA
2019-08-04,50641.860668014,52125.11383887527,59480.133376085,60303.16796376547,-0.013648281101500391,-823.034587680464,-0.021808128228623855,15506.554393024,15967.850996418372,18963.99228226214,19133.981057453904,-0.0088841300031256,-169.98877519176312,-0.012024922448164848,NA,NA,NA,NA,NA,NA,NA
2019-08-05,58966.445643948,61057.7157774605,59354.78139969943,60260.727279913655,-0.015033769440021326,-905.9458802142253,-0.019803684997639136,18867.367015538,19172.52879798738,18881.51794033943,19095.140995567443,-0.011187299181378254,-213.62305522801398,-0.010987149810427086,NA,NA,NA,NA,NA,NA,NA
2019-08-06,60512.885613314,62564.34721468697,59191.141650416146,60216.552884211815,-0.017028726897858035,-1025.4112337956685,-0.018104573096279285,19692.780629824,19892.080596259995,18836.535129786145,19057.70809237929,-0.011605433429929885,-221.1729625931439,-0.010382684850680295,NA,NA,NA,NA,NA,NA,NA
2019-08-07,61300.946050889,62982.35196557579,59071.05954848343,60177.914336500464,-0.018393040041696538,-1106.8547880170372,-0.016906366282293438,19853.804620519,19983.436975313885,18802.13847874343,19020.391880540024,-0.011474705840308838,-218.25340179659543,-0.010139750470451802,NA,NA,NA,NA,NA,NA,NA
2019-08-08,62376.667338360996,62802.484980472116,59056.699362054285,60178.72607570538,-0.01864490637836992,-1122.0267136510956,-0.016310706672635837,20095.080057551,19926.25230993679,18851.18744194,19021.525424216878,-0.008955011676403942,-170.33798227687657,-0.009815375787723802,NA,NA,NA,NA,NA,NA,NA
2019-08-09,63013.232628607,62478.38708644757,59050.335355834286,60179.53781491029,-0.01876389384293725,-1129.2024590760047,-0.016564792784782227,20366.135940057,19925.016092111924,18913.70293583143,19022.658967893738,-0.005727697281763,-108.95603206230953,-0.009378953633725755,NA,NA,NA,NA,NA,NA,NA
2019-08-10,58296.384635535,57252.04601528822,59301.203225524,60180.34955411521,-0.014608528117648551,-879.1463285912105,-0.01658873511714743,18663.863889465,18299.3818129658,19006.512363711143,19023.79251157059,-9.083440039065953e-4,-17.280147859448334,-0.008391803059545158,NA,NA,NA,NA,NA,NA,NA
2019-08-11,52678.825385705,52130.79601330967,59592.198185194145,60181.16129332012,-0.009786502876795515,-588.9631081259722,-0.01603705251361816,16096.891539175,15975.78580215637,19090.846241732714,19024.926055247448,0.0034649378554133014,65.92018648526573,-0.006627650508325316,NA,NA,NA,NA,NA,NA,NA
2019-08-12,62734.303803062,61089.820897430836,60130.46363649614,60185.747739030165,-9.185580409126082e-4,-55.28410253402399,-0.014020593742316918,19590.363514382,19190.938546608442,19194.131455853287,19027.55601933617,0.008754431538545404,166.57543651711603,-0.0037788318340505078,NA,NA,NA,NA,NA,NA,NA
2019-08-13,63805.906231376,62608.75261588997,60600.895153362144,60192.09136777346,0.006791652795230145,408.8037855886869,-0.010617682357590034,20065.551854436002,19900.804532275346,19247.384487940715,19028.80229590979,0.01148691276685913,218.5821920309245,-4.7992523450922e-4,NA,NA,NA,NA,NA,NA,NA
2019-08-14,62550.532104722,62988.03414001019,60779.407446766854,60192.90310697837,0.009743745682877555,586.5043397884874,-0.006598141539793736,20045.783155782,19991.371781051883,19274.809992978287,19029.93583958665,0.012867839148581977,244.87415339163636,0.002997581192475182,NA,NA,NA,NA,NA,NA,NA
2019-08-15,61195.953921497,62699.551672371,60610.73410150057,60178.19834867821,0.0071875822921152925,432.53575282236125,-0.002907786015438705,19898.515349777,19923.04693860045,19246.729320439143,19029.477929395744,0.011416571271658507,217.25139104339905,0.005907807327912675,NA,NA,NA,NA,NA,NA,NA
2019-08-16,61339.989235057,62484.069260881966,60371.699330993426,60179.01008788312,0.003201934409172039,192.68924311030423,2.3018944914833663e-4,19918.884222707,19932.95089784992,19182.836217960572,19030.611473072604,0.007998941342655155,152.22474488796797,0.007868755702829555,NA,NA,NA,NA,NA,NA,NA
2019-08-17,56696.737891237,57257.72818972262,60143.17836752228,60179.82182708804,-6.0889943594452e-4,-36.64345956575562,0.002230136403677484,18189.253541697,18307.316618703793,19115.034739708,19031.745016749457,0.0043763576532389265,83.28972295854328,0.008623713082421772,NA,NA,NA,NA,NA,NA,NA
2019-08-18,52227.686436097,52136.47818774407,60078.72994614972,60180.63356629295,-0.0016932959010971236,-101.90362014323182,0.003386308828777254,15866.527024047,15983.720607894364,19082.125523261144,19032.878560426314,0.0025874679270651967,49.2469628348299,0.0084983602355149,NA,NA,NA,NA,NA,NA,NA
2019-08-19,61713.117151731,61095.50307186523,59932.84613881671,60181.445305497866,-0.0041308274571870834,-248.5991666811533,0.0029274131978809007,19235.155519791002,19198.873352346436,19031.381524033863,19034.01210410317,-1.3820418180468516e-4,-2.6305800693080528,0.007227983704036316,NA,NA,NA,NA,NA,NA,NA
2019-08-20,63032.519857554,62614.43479032436,59822.362371127856,60182.257044702776,-0.005980079366375266,-359.8946735749196,0.0011028800319372704,19875.733383414,19908.739338013344,19004.264599602146,19035.145647780028,-0.0016223174095588491,-30.881048177881894,0.005355236535976604,NA,NA,NA,NA,NA,NA,NA
2019-08-21,62983.832302657,62993.71631444459,59884.26239940429,60183.06878390769,-0.004964957595902828,-298.80638450340484,-9.983632936027842e-4,19955.107400386998,19999.306586789877,18991.310920260003,19036.279191456884,-0.0023622405799271205,-44.96827119688169,0.0031795108604753043,NA,NA,NA,NA,NA,NA,NA
2019-08-22,62715.837227590004,62813.849329340905,60101.388585989,60199.397020617675,-0.0016280633939756571,-98.00843462867488,-0.002257741248758634,19875.48752521,19942.121921412778,18988.021231036142,19039.0041890015,-0.0026778164161974202,-50.982957965359674,0.0011660269050673148,NA,NA,NA,NA,NA,NA,NA
2019-08-23,62381.729890979,62489.751435316364,60250.20867969214,60200.20875982259,8.305605727885972e-4,49.99991986955138,-0.0025965089396705545,19835.498888089,19940.885703587915,18976.109040376432,19040.13773267836,-0.003362827160227679,-64.02869230192664,-4.570828810588044e-4,NA,NA,NA,NA,NA,NA,NA
2019-08-24,56968.531292429,57263.41036415702,60289.03630843385,60201.0204990275,0.0014620318505692705,88.01580940635176,-0.0023006616130257273,18151.526709368998,18315.25142444179,18970.719492901,19041.271276355215,-0.0037052034199955924,-70.55178345421518,-0.0016115916058065927,NA,NA,NA,NA,NA,NA,NA
2019-08-25,51516.322227754,52142.16036217847,60187.41285009914,60201.83223823242,-2.3951742990503962e-4,-14.419388133275788,-0.002092978974284001,15611.060705614,15991.65541363236,18934.22430455343,19042.40482003207,-0.005681032227864159,-108.18051547863797,-0.0027928059136536434,NA,NA,NA,NA,NA,NA,NA
2019-08-26,60529.801397848,61101.185246299625,60018.36774240157,60202.643977437336,-0.003060932591346469,-184.27623503576615,-0.0019401368505924845,19016.564572328,19206.808158084434,18902.99702634443,19043.53836370893,-0.007380001272889859,-140.54133736449876,-0.0038273483552372397,NA,NA,NA,NA,NA,NA,NA
2019-08-27,62208.141566288,62620.11696475876,59900.59941507786,60203.455716642246,-0.005030546800998152,-302.85630156438856,-0.0018044893412528969,19699.164208578,19916.674143751337,18877.772858510718,19044.671907385782,-0.008763556005936677,-166.89904887506418,-0.004847525297576929,NA,NA,NA,NA,NA,NA,NA
2019-08-28,62312.039309073,62999.398488878986,59804.628987423,60204.26745584716,-0.006638042207178291,-399.6384684241639,-0.002043501428577963,19595.873320063,20007.241392527874,18826.453704178715,19045.805451062643,-0.011517063294988595,-219.35174688392726,-0.0061553571140142834,NA,NA,NA,NA,NA,NA,NA
2019-08-29,62738.139827546,62819.5315037753,59807.815073131,60205.07919505207,-0.006598515062724473,-397.2641219210709,-0.002753565952684937,19686.638740136,19950.056727150775,18799.475306311004,19046.938994739496,-0.012992307503942653,-247.46368842849188,-0.0076288558408350304,NA,NA,NA,NA,NA,NA,NA
2019-08-30,63555.246865599,62495.43360975076,59975.46035521957,60205.89093425699,-0.0038273759504538073,-230.4305790374201,-0.0034189854560052802,19894.275104179,19948.820509325913,18807.871908609573,19048.072538416356,-0.012610232837067555,-240.20062980678267,-0.0089499137946693,NA,NA,NA,NA,NA,NA,NA
2019-08-31,58976.302044826996,57269.092538591416,60262.28474841928,60206.7026734619,9.231874939047742e-4,55.582074957383156,-0.0034959632212430655,18086.929568427,18323.186230179785,18798.643745617857,19049.20608209321,-0.013153426730518053,-250.5623364753519,-0.010299659981886793,NA,NA,NA,NA,NA,NA,NA
2019-09-01,53047.45956924,54509.81601518904,60481.018654345855,60544.939195320556,-0.001055753657105685,-63.920540974701,-0.003612568396557443,15461.55485836,16173.598694094811,18777.285767438716,19075.197979302135,-0.015617778236780205,-297.91221186341863,-0.011719195126017656,NA,NA,NA,NA,NA,NA,NA
2019-09-02,61776.382695741,63468.8408993102,60659.101696902,60883.17571717921,-0.003680393107582063,-224.074020277214,-0.003701062756019671,18917.555468791,19388.751438546886,18763.14160979057,19101.189876511053,-0.017697759611100625,-338.0482667204815,-0.013193160602904909,NA,NA,NA,NA,NA,NA,NA
2019-09-03,63933.240117482,64987.77261776933,60905.54434707257,61221.41223903786,-0.005159434916855367,-315.86789196528844,-0.0037194753439992734,19748.782631972,20098.61742421379,18770.22995598972,19127.181773719978,-0.0186620183753729,-356.9518177302598,-0.014607226655681512,NA,NA,NA,NA,NA,NA,NA
2019-09-04,64379.072330468,65367.05414188956,61200.83477870043,61559.64876089652,-0.0058287204267482755,-358.8139821960867,-0.003603857946794985,19937.523589268,20189.184672990326,18819.037137304716,19153.173670928896,-0.01744549176888316,-334.1365336241797,-0.01545414500909502,NA,NA,NA,NA,NA,NA,NA
2019-09-05,63960.81285263,65095.339290198055,61375.50235371243,61884.76415895691,-0.008229195217362288,-509.26180524448137,-0.0038368122546003874,19812.302811010002,20109.06739192812,18836.989147429576,19175.889480182806,-0.01767325229442234,-338.90033275323003,-0.01612285140773498,NA,NA,NA,NA,NA,NA,NA
2019-09-06,62837.155723562,64842.732803793486,61272.91790485,62220.09261524873,-0.01522297172162354,-947.1747103987291,-0.005464754507624635,19652.999876482,20129.96523837586,18802.521257758573,19201.76729861851,-0.02079215077711417,-399.24604085993633,-0.017291696827741634,NA,NA,NA,NA,NA,NA,NA
2019-09-07,55052.618528130995,52722.543004000894,60712.391688179145,61570.58553887865,-0.013938374033451434,-858.1938506995066,-0.007587834725818379,16507.320512171,16324.613358621044,18576.862821150575,18916.256888395834,-0.01794192525760528,-339.39406724525907,-0.017975768045896953,NA,NA,NA,NA,NA,NA,NA
2019-09-08,53376.286202808,54489.66170599958,60759.366921545996,61567.706351851586,-0.01312927633987262,-808.3394303055902,-0.00931262368049937,15651.600092718001,16178.961377462096,18604.012140344574,18917.02298601973,-0.01654651717167547,-313.010845675155,-0.01810844503659628,NA,NA,NA,NA,NA,NA,NA
2019-09-09,64603.095358513,63474.523073744596,61163.18301622771,61568.5180910565,-0.006583479469642643,-405.33507482879213,-0.009727350303650881,19600.070186243,19396.68624428488,18701.51424283772,18918.15652969659,-0.011451553776859736,-216.64228685887065,-0.01721612991741901,NA,NA,NA,NA,NA,NA,NA
2019-09-10,67280.011315506,64993.45479220373,61641.293187373994,61569.32983026141,0.001168818262452669,71.96335711258143,-0.008823314135178305,20407.413982826,20106.552229951783,18795.604435816862,18919.290073373442,-0.006537541159150181,-123.68563755658033,-0.015484061743672905,NA,NA,NA,NA,NA,NA,NA
2019-09-11,68259.392389131,65372.73631632396,62195.62462432586,61570.14156946633,0.01015886985015014,625.4830548595273,-0.0065393726670499594,20509.709450890998,20197.11947872832,18877.345273191575,18920.423617050303,-0.002276817090919007,-43.07834385872775,-0.013317108218249454,NA,NA,NA,NA,NA,NA,NA
2019-09-12,68897.8168025,65192.869331220274,62900.91090287871,61584.074432469504,0.02138274355090286,1316.8364704092091,-0.002309095700154938,20632.6814433,20139.93481335122,18994.542220661573,18924.83324868217,0.0036834655853179737,69.70897197940212,-0.010266148521143695,NA,NA,NA,NA,NA,NA,NA
2019-09-13,67019.122368007,64855.9221427208,63498.334709227995,61585.95862374483,0.031052144485834723,1912.3760854831635,0.0043016351866248135,20461.696255067,20138.69859552636,19110.070274745143,18926.080871132242,0.009721474026539638,183.9894036129008,-0.0059070592634788656,NA,NA,NA,NA,NA,NA,NA
2019-09-14,61117.915599721,59642.43036603639,64364.805719455144,62574.513961178476,0.02861055795634902,1790.2917582766677,0.010380054042310592,18848.258560641,18513.06431638023,19444.489995955144,19238.716722240697,0.010695789988765995,205.773273714447,-0.0018159570854258268,NA,NA,NA,NA,NA,NA,NA
2019-09-15,56151.823733267,54521.18036405784,64761.31108094929,62579.01662661537,0.03487262299685563,2182.294454333918,0.017237468233271772,16329.018132307,16189.468305570803,19541.264001610714,19240.217711970512,0.015646719499067988,301.0462896402023,0.0027830767246803815,NA,NA,NA,NA,NA,NA,NA
2019-09-16,66957.46898183,63460.168021694844,65097.65016999457,62576.96590489398,0.0402813436006404,2520.6842651005936,0.02393244295759792,19920.109677200002,19405.391534796843,19586.983928890288,19241.461324900793,0.01795719140844811,345.5226039894951,0.006984326036867217,NA,NA,NA,NA,NA,NA,NA
2019-09-17,68428.991215613,64999.13696663813,65261.79015572414,62577.77764409889,0.042890825028816866,2684.012511625253,0.02989272963850709,20382.357814793002,20114.48703568978,19583.404476314143,19242.59486857765,0.017711208392846293,340.8096077364935,0.010448433115723856,NA,NA,NA,NA,NA,NA,NA
2019-09-18,68627.436690617,65378.418490758355,65314.36791307929,62578.589383303806,0.04371748479369523,2735.7785297754817,0.03468681748758496,20293.329575097,20205.054284466314,19552.49306548643,19243.728412254506,0.016044949638517048,308.76465323192315,0.01306582836278615,NA,NA,NA,NA,NA,NA,NA
2019-09-19,68351.309226536,65198.55150565467,65236.29540222728,62579.401122508716,0.04245637113907963,2656.8942797185664,0.03769733571446736,20328.705748916,20147.86961908922,19509.067966288716,19244.861955931363,0.013728651884453942,264.2060103573531,0.01450085497694843,NA,NA,NA,NA,NA,NA,NA
2019-09-20,67255.47728774599,64228.15097707696,65270.06039076143,62489.71952741674,0.04449277232113103,2780.340863344689,0.03961742540522397,19990.874959466,19895.44428704302,19441.80778120286,19210.11134043374,0.012061171154247352,231.69644076911936,0.014835097423763818,NA,NA,NA,NA,NA,NA,NA
2019-09-21,61063.294061886,59648.112540470785,65262.257313927854,62490.531266621656,0.04435433642707199,2771.726047306198,0.04186653661532726,18502.121384526,18520.999122118228,19392.35961318643,19211.2448841106,0.009427537370346318,181.1147290758272,0.014653918478275293,NA,NA,NA,NA,NA,NA,NA
2019-09-22,54616.148008445,54526.862538492234,65042.875067524714,62491.343005826566,0.04083016845165655,2551.532061698148,0.04271761453744167,16065.682745295,16197.403111308797,19354.740272184717,19212.378427787455,0.007409902159295407,142.36184439726276,0.01347723028687921,NA,NA,NA,NA,NA,NA,NA
2019-09-23,62673.352094429,63485.88742261339,64430.858369324575,62495.01720595779,0.03097592816059322,1935.8411633667856,0.041388269474577785,19437.008914739,19412.55585576087,19285.72587754743,19213.40190221089,0.0037642462123386646,72.32397533653784,0.011449666687435004,NA,NA,NA,NA,NA,NA,NA
2019-09-24,64186.866101675005,65004.81914107253,63824.84049590486,62495.828945162706,0.021265604011882117,1329.0115507421506,0.03829895218644425,20176.306987675,20122.421841427775,19256.290045102003,19214.535445887745,0.002173073574005916,41.75459921425863,0.009229933141886379,NA,NA,NA,NA,NA,NA,NA
2019-09-25,63806.865235590005,65384.10066519275,63136.187430901,62496.640684367616,0.010233297974579884,639.5467465333859,0.03351549692657063,20206.6064073,20212.98909020431,19243.901021131,19215.668989564605,0.0014692192908676953,28.232031566396472,0.007147685949365042,NA,NA,NA,NA,NA,NA,NA
2019-09-26,63203.53989265,65204.23368008907,62400.79181177443,62497.45242357253,-0.0015466328314151945,-96.6606117981064,0.02722935350221423,20312.81777666,20155.804424827213,19241.631310808712,19216.802533241458,0.0012920347973761593,24.828777567254292,0.0053710263654967874,NA,NA,NA,NA,NA,NA,NA
2019-09-27,63242.9914914727,64880.13578606452,61827.57955516396,62590.59311057076,-0.012190546813622272,-763.0135554067965,0.019131736482963756,20233.764807362702,20154.56820700235,19276.329860508242,19253.82023609279,0.0011690991262739605,22.50962441545198,0.003815016075786303,NA,NA,NA,NA,NA,NA,NA
2019-09-28,58525.127923771,59653.79471490518,61464.9843925761,62591.40484977567,-0.017996407971718538,-1126.4204571995651,0.010224487283136538,18674.879045331,18528.933927856222,19301.00952633753,19254.953779769647,0.00239189078793177,46.055746567883034,0.002809923706869939,NA,NA,NA,NA,NA,NA,NA
2019-09-29,53158.2851063,54532.54471292663,61256.71826369824,62592.216588980584,-0.021336491948384835,-1335.498325282344,0.00134353579741634,16080.34535618,16205.337917046794,19303.104185035387,19256.087323446503,0.0024416622545970117,47.01686158888333,0.0021001751490558824,NA,NA,NA,NA,NA,NA,NA
2019-09-30,63167.749061831,63491.56959704778,61327.346401898525,62593.02832818549,-0.020220813085616997,-1265.6819262869685,-0.005970284380613691,19486.765835841,19420.49066149887,19310.212316621386,19257.220867123364,0.0027517703548018747,52.99144949802212,0.001955535740836341,NA,NA,NA,NA,NA,NA,NA
2019-10-01,66316.306811654,66578.41502528635,61631.55221760981,62817.82774021604,-0.018884376701341653,-1186.275522606229,-0.011705995911074229,20340.631915364,20472.595838752524,19333.687306291245,19307.24572388404,0.0013695160244682721,26.441582407205715,0.0018407418051881062,NA,NA,NA,NA,NA,NA,NA
2019-10-02,67507.722398635,66957.6942552268,62160.24609804481,63042.62682450662,-0.013996572968288806,-882.3807264618081,-0.015167406045769756,20632.343291165,20563.16079334929,19394.506861129103,19357.27025290475,0.0019236497573187359,37.236608224353404,0.0019056604432525406,NA,NA,NA,NA,NA,NA,NA
2019-10-03,67038.48363811501,66703.00820471831,62708.095204539815,63256.737470882224,-0.008673262142154506,-548.6422663424091,-0.016185495947303945,20544.034545225,20496.088802145005,19427.53782806696,19405.882306807292,0.001115925620762534,21.655521259668603,0.001880501989450594,NA,NA,NA,NA,NA,NA,NA
2019-10-04,66908.563601445,66453.66664069128,63231.74836310728,63481.52759297176,-0.003934675792082419,-249.7792298644781,-0.01500608580136968,20657.175102185,20504.677174740045,19488.025013041573,19455.897873626964,0.0016512802248082816,32.1271394146097,0.0019493850035269258,NA,NA,NA,NA,NA,NA,NA
2019-10-05,61709.501218728,61198.25584174683,63686.658833815425,63702.16489680629,-2.4341500820232746e-4,-15.50606299086212,-0.012469943949438792,18937.894436047998,18877.529952778248,19525.59864028686,19505.697305758684,0.0010202831622071332,19.90133452817463,0.0017534410569948347,NA,NA,NA,NA,NA,NA,NA
2019-10-06,55227.455255536,56106.083422069474,63982.25456942057,63926.956140969545,8.650252067231502e-4,55.29842845102394,-0.009298298641566222,16215.674629305999,16555.454739300567,19544.931393590574,19555.71399465208,-5.513785415584934e-4,-10.782601061506284,0.0013258638004011911,NA,NA,NA,NA,NA,NA,NA
2019-10-07,64020.784995255,65065.20913305937,64104.116845624,64151.761788971206,-7.4269111273884e-4,-47.64494334720803,-0.0065157097882979145,19616.393513285,19770.70831062138,19563.449633225428,19605.745087383864,-0.002157298994244985,-42.29545415843677,6.245681791087826e-4,NA,NA,NA,NA,NA,NA,NA
2019-10-08,65081.539643765,66584.0768413146,63927.72153592557,64152.57061983238,-0.0035049115216171886,-224.84908390681085,-0.004318643334051562,20221.525311745,20480.510286084376,19546.434404137,19606.875722716988,-0.0030826593402619837,-60.441318579989456,-1.1456872995539648e-5,NA,NA,NA,NA,NA,NA,NA
2019-10-09,65116.912105445,66963.35607125505,63586.177208327004,64153.37945069356,-0.008841346273932306,-567.2022423665549,-0.0035821823777149194,20351.535465035,20571.07524068114,19506.319000404146,19608.00635805011,-0.005186012070228348,-101.68735764596204,-0.0010271228483594087,NA,NA,NA,NA,NA,NA,NA
2019-10-10,65874.803689426,66765.38638959857,63419.93721565714,64162.29061996217,-0.011569933010996186,-742.3534043050313,-0.00399599250183516,20564.010633616,20501.898954657598,19509.172727317142,19608.836379837623,-0.005082588818118669,-99.66365252048126,-0.0019126249110567235,NA,NA,NA,NA,NA,NA,NA
2019-10-11,66900.312865916,66370.47873192893,63418.758539153,64150.40663299612,-0.011405198068795908,-731.6480938431196,-0.005063209969937086,20613.990213156,20488.392182312116,19503.00345745586,19606.50995234792,-0.005279190184465435,-103.50649489205898,-0.00290269211238154,NA,NA,NA,NA,NA,NA,NA
2019-10-12,59270.938831137,56086.75772356687,63070.39248378286,63420.192616113265,-0.00551559555247284,-349.8001323304052,-0.0058163786191185885,17175.489580487,16789.72787694203,19251.231335232857,19308.25251294274,-0.0029532024025303305,-57.021177709884796,-0.003470332907344035,NA,NA,NA,NA,NA,NA,NA
2019-10-13,57771.861025782004,56111.74523809773,63433.87902238943,63421.00144697445,2.0304907083105027e-4,12.877575414982857,-0.005910946638531745,16166.216125162,16563.36918663242,19244.16583464086,19309.383148275865,-0.0033774933737761494,-65.21731363500658,-0.0038740635976608428,NA,NA,NA,NA,NA,NA,NA
2019-10-14,67720.989984892,65070.87094908762,63962.47973519471,63421.810277835626,0.00852497673892537,540.6694573590867,-0.004586994088294001,20043.681231352,19778.62275795323,19305.20693722186,19310.51378360899,-2.748164262533633e-4,-5.3068463871277345,-0.0036051375165191825,NA,NA,NA,NA,NA,NA,NA
2019-10-15,67707.280394018,66745.38541790775,64337.58555665943,63444.854360206074,0.01407097873351409,892.7311964533583,-0.002076152623275247,20615.565319338,20433.281088815198,19361.498366878,19303.766755427674,0.00299069151537971,57.731611450326454,-0.0027375159657132262,NA,NA,NA,NA,NA,NA,NA
2019-10-16,67930.427061276,66969.0178872833,64739.516264635284,63445.66319106725,0.020393089275016024,1293.8530735680324,0.0021001953122888,20629.076849826,20578.989688012993,19401.14713613386,19304.897390760798,0.004985768296242055,96.24974537306116,-0.0012844044847888831,NA,NA,NA,NA,NA,NA,NA
2019-10-17,69099.151342773,66789.12478103446,65200.13735797057,63449.05438984381,0.027598251620390576,1751.082968126757,0.007695650259629766,20896.968378703,20521.778901490736,19448.712528289147,19307.73738316553,0.007301484494321527,140.97514512361522,4.847488455597163e-4,NA,NA,NA,NA,NA,NA,NA
2019-10-18,69275.893573858,66464.99027274779,65539.50603053371,63462.55603853222,0.032727172078295154,2076.9499920014932,0.01400027456635706,20863.029955658,20520.50606940375,19484.289634360855,19312.325081321476,0.008904394075558517,171.9645530393791,0.0025109751684202807,NA,NA,NA,NA,NA,NA,NA
2019-10-19,62847.462685072,61205.06044842549,66050.43800966728,64193.74214208345,0.028923315663297956,1856.6958675838323,0.01892011902575289,18909.666571502,18893.997834579186,19732.029204505856,19612.93507526964,0.006072223702325064,119.09412923621494,0.0038003217548281945,NA,NA,NA,NA,NA,NA,NA
2019-10-20,55723.530920211,56117.40705412598,65757.81942315714,64194.55097294463,0.02435204275938258,1563.268450212512,0.022369975266974537,16248.223898241,16571.28363396427,19743.74460066,19614.065710602765,0.006611525217188148,129.67889005723555,0.0052273244106802366,NA,NA,NA,NA,NA,NA,NA
2019-10-21,63393.988050339,65076.53276511587,65139.67628964957,64195.359803805804,0.014710042730966719,944.3164858437667,0.023253556122980443,19866.958742049,19786.537205285083,19718.49853075957,19615.19634593589,0.005266436440494034,103.30218482368218,0.006018931963072722,NA,NA,NA,NA,NA,NA,NA
2019-10-22,64493.248814621,66595.4004733711,64680.52892116429,64173.93338315772,0.007894101410020884,506.5955380065716,0.022371145076767126,20616.131012191,20496.33918074808,19718.57934402429,19624.20464478344,0.004809096773556917,94.37469924084871,0.006278704142812323,NA,NA,NA,NA,NA,NA,NA
2019-10-23,65545.01507214,66974.67970331156,64339.755779859144,64174.742214018894,0.0025713163800477803,165.01356584025052,0.019825177520343094,20768.59621861,20586.90413534484,19738.510682422002,19625.335280116564,0.005766800958560031,113.17540230543818,0.006390280237429177,NA,NA,NA,NA,NA,NA,NA
2019-10-24,66641.215693058,66622.56676050709,63988.62211561414,64150.94821108641,-0.002530377180679288,-162.32609547227185,0.015521087691618826,20691.171604558,20539.257869206038,19709.11114325843,19627.83227550446,0.0041410007286135425,81.27886775396837,0.005938782556613751,NA,NA,NA,NA,NA,NA,NA
2019-10-25,67927.414776101,66470.65208877604,63795.98228736314,64151.75704194759,-0.0055458302467352935,-355.7747545844468,0.010053515930900191,20935.969229861,20528.4205167356,19719.531039573143,19628.962910837585,0.004614004781961945,90.56812873555828,0.005325869800385669,NA,NA,NA,NA,NA,NA,NA
2019-10-26,62771.036940888,61244.364950844654,63785.064323908286,64157.37197086462,-0.005803037679370734,-372.30764695633115,0.005092608310518949,19297.668316508,18902.84017081742,19774.959860288287,19630.226101728764,0.007373005171182266,144.73375855952327,0.005511695724508126,NA,NA,NA,NA,NA,NA,NA
2019-10-27,57959.985186504004,56123.06887015423,64104.55779052157,64158.18080172579,-8.357938229255791e-4,-53.623011204224895,0.0014943459416177842,16822.727595004,16579.198081296123,19857.031816968716,19631.35673706188,0.011495643573160979,225.6750799068359,0.00620942691821853,NA,NA,NA,NA,NA,NA,NA
2019-10-28,67492.699124288,65146.36585529025,64690.08794394285,64168.15695746499,0.008133800489607856,521.9309864778625,5.548827642808037e-4,20332.598098038,19986.83036772427,19923.551724967143,19659.970045981765,0.013407023427243243,263.58167898537795,0.00737236791632556,NA,NA,NA,NA,NA,NA,NA
2019-10-29,70075.023202109,66601.06228939936,65487.48428501257,64168.96578832617,0.020547603977844893,1318.5184966864035,0.002362525988255662,21001.310361119,20504.253628079932,19978.577346242575,19661.10068131489,0.016147451257874038,317.4766649276862,0.008992132842656578,NA,NA,NA,NA,NA,NA,NA
2019-10-30,71065.644341702,66980.34151933981,66276.14560923571,64169.774619187345,0.03282497098592804,2106.3709900483664,0.0066844766462385566,21115.555880382,20594.818582676693,20028.14301221,19662.231316648013,0.018609876451416228,365.91169556198656,0.010826857913064605,NA,NA,NA,NA,NA,NA,NA
2019-10-31,70254.979977155,66800.44841309097,66792.397649821,64195.18628384219,0.040458039244486495,2597.2113659788083,0.012825678992690812,20910.223219435,20537.60779615444,20059.436100049574,19661.995591926356,0.02021364038380803,397.440508123218,0.013122949292378104,NA,NA,NA,NA,NA,NA,NA
2019-11-01,68843.689829376,66750.9461914468,66923.29408600315,64235.228298509435,0.041847220889477135,2688.065787493717,0.019596114869292587,20593.952660826002,20620.773655891615,20010.576590187433,19675.18889752007,0.017046224786672084,335.387692667362,0.01489898072162241,NA,NA,NA,NA,NA,NA,NA
2019-11-02,60211.152523099,56499.446717269355,66557.59631203329,63557.38283657011,0.047204798900827176,3000.213475463177,0.027168662952178003,17519.117952089,16941.838206214532,19756.497966699004,19395.045759719655,0.018636316276707456,361.4522069793493,0.016508025165268864,NA,NA,NA,NA,NA,NA,NA
2019-11-03,58085.453923376,56403.327999594105,66575.52041730072,63597.41985506152,0.04682738024634165,2978.100562239204,0.03397768781921618,16185.059431846,16671.51624722127,19665.40251481929,19408.234069137536,0.013250481458830685,257.1684456817529,0.01675871629179311,NA,NA,NA,NA,NA,NA,NA
2019-11-04,70051.171585707,65362.48429141943,66941.01648321771,63628.29391736569,0.0520636710793199,3312.7225658520183,0.04025338361774647,20308.507131697,19886.800399377506,19661.960948199147,19393.944073659426,0.013819616758807564,268.01687453972045,0.016817658196302297,NA,NA,NA,NA,NA,NA,NA
